"","data_code","rec_year","rec_month","rec_day","animal_code","animal_sex","animal_weight","animal_yob"
"4104","CBH01",2008,11,12,"Y-630","F",982,2006
"4105","CBH01",2008,11,12,"Y-631","M",824,2006
"4106","CBH01",2008,11,12,"Y-633","M",1002,2006
"4107","CBH01",2008,11,12,"Y-635","F",802,2006
"4108","CBH01",2008,11,12,"Y-637","M",1058,2006
"4109","CBH01",2008,11,12,"Y-638","M",852,2006
"4110","CBH01",2008,11,12,"Y-639","M",1056,2006
"4111","CBH01",2008,11,12,"Y-641","F",790,2006
"4112","CBH01",2008,11,12,"Y-642","M",1034,2006
"4113","CBH01",2008,11,12,"Y-643","M",988,2006
"4114","CBH01",2008,11,12,"Y-645","M",1002,2006
"4115","CBH01",2008,11,12,"Y-649","M",832,2006
"4116","CBH01",2008,11,12,"Y-650","F",824,2006
"4117","CBH01",2008,11,12,"Y-653","M",1098,2006
"4118","CBH01",2008,11,12,"Y-654","F",766,2006
"4119","CBH01",2008,11,12,"Y-659","M",964,2006
"4120","CBH01",2008,11,12,"Y-660","F",780,2006
"4121","CBH01",2008,11,12,"Y-661","M",956,2006
"4122","CBH01",2008,11,12,"Y-664","M",956,2006
"4123","CBH01",2008,11,12,"Y-667","F",798,2006
"4124","CBH01",2008,11,12,"Y-669","M",958,2006
"4125","CBH01",2008,11,12,"Y-672","M",952,2006
"4126","CBH01",2008,11,12,"Y-673","M",944,2006
"4127","CBH01",2008,11,12,"Y-674","F",880,2006
"4128","CBH01",2008,11,12,"Y-675","M",1020,2006
"4129","CBH01",2008,11,12,"Y-676","F",760,2006
"4130","CBH01",2008,11,12,"Y-677","M",1040,2006
"4131","CBH01",2008,11,12,"Y-678","F",826,2006
"4132","CBH01",2008,11,12,"Y-680","M",920,2006
"4133","CBH01",2008,11,12,"Y-684","F",736,2006
"4134","CBH01",2008,11,12,"Y-685","F",834,2006
"4135","CBH01",2008,11,12,"Y-688","M",1006,2006
"4136","CBH01",2008,11,12,"Y-690","F",824,2006
"4137","CBH01",2008,11,12,"Y-692","M",904,2006
"4138","CBH01",2008,11,12,"Y-693","M",984,2006
"4139","CBH01",2008,11,12,"Y-694","M",1000,2006
"4140","CBH01",2008,11,12,"Y-695","M",962,2006
"4141","CBH01",2008,11,12,"Y-698","M",932,2006
"4142","CBH01",2008,11,12,"Y-701","F",542,2007
"4143","CBH01",2008,11,12,"Y-702","F",604,2007
"4144","CBH01",2008,11,12,"Y-703","M",740,2007
"4145","CBH01",2008,11,12,"Y-704","F",520,2007
"4146","CBH01",2008,11,12,"Y-705","M",574,2007
"4147","CBH01",2008,11,12,"Y-706","M",542,2007
"4148","CBH01",2008,11,12,"Y-707","F",550,2007
"4149","CBH01",2008,11,12,"Y-708","F",464,2007
"4150","CBH01",2008,11,12,"Y-709","M",632,2007
"4151","CBH01",2008,11,12,"Y-710","M",628,2007
"4152","CBH01",2008,11,12,"Y-7100","F",556,2007
"4153","CBH01",2008,11,12,"Y-7101","F",468,2007
"4154","CBH01",2008,11,12,"Y-7102","F",446,2007
"4155","CBH01",2008,11,12,"Y-7103","F",380,2007
"4156","CBH01",2008,11,12,"Y-7104","M",576,2007
"4157","CBH01",2008,11,12,"Y-7105","F",600,2007
"4158","CBH01",2008,11,12,"Y-7106","F",556,2007
"4159","CBH01",2008,11,12,"Y-7107","F",572,2007
"4160","CBH01",2008,11,12,"Y-7108","F",498,2007
"4161","CBH01",2008,11,12,"Y-7109","F",576,2007
"4162","CBH01",2008,11,12,"Y-711","M",698,2007
"4163","CBH01",2008,11,12,"Y-7110","M",588,2007
"4164","CBH01",2008,11,12,"Y-7111","F",560,2007
"4165","CBH01",2008,11,12,"Y-7112","F",480,2007
"4166","CBH01",2008,11,12,"Y-7113","M",638,2007
"4167","CBH01",2008,11,12,"Y-7114","M",472,2007
"4168","CBH01",2008,11,12,"Y-712","F",464,2007
"4169","CBH01",2008,11,12,"Y-713","F",552,2007
"4170","CBH01",2008,11,12,"Y-714","F",606,2007
"4171","CBH01",2008,11,12,"Y-715","M",556,2007
"4172","CBH01",2008,11,12,"Y-716","F",562,2007
"4173","CBH01",2008,11,12,"Y-717","F",538,2007
"4174","CBH01",2008,11,12,"Y-718","M",524,2007
"4175","CBH01",2008,11,12,"Y-719","F",514,2007
"4176","CBH01",2008,11,12,"Y-720","F",635,2007
"4177","CBH01",2008,11,12,"Y-721","M",824,2007
"4178","CBH01",2008,11,12,"Y-722","M",530,2007
"4179","CBH01",2008,11,12,"Y-723","F",540,2007
"4180","CBH01",2008,11,12,"Y-724","F",548,2007
"4181","CBH01",2008,11,12,"Y-725","M",534,2007
"4182","CBH01",2008,11,12,"Y-726","M",620,2007
"4183","CBH01",2008,11,12,"Y-727","M",632,2007
"4184","CBH01",2008,11,12,"Y-728","M",570,2007
"4185","CBH01",2008,11,12,"Y-729","M",518,2007
"4186","CBH01",2008,11,12,"Y-730","F",594,2007
"4187","CBH01",2008,11,12,"Y-731","F",494,2007
"4188","CBH01",2008,11,12,"Y-732","F",418,2007
"4189","CBH01",2008,11,12,"Y-733","F",392,2007
"4190","CBH01",2008,11,12,"Y-734","M",690,2007
"4191","CBH01",2008,11,12,"Y-735","F",412,2007
"4192","CBH01",2008,11,12,"Y-736","F",484,2007
"4193","CBH01",2008,11,12,"Y-738","F",520,2007
"4194","CBH01",2008,11,12,"Y-739","F",552,2007
"4195","CBH01",2008,11,12,"Y-740","F",504,2007
"4196","CBH01",2008,11,12,"Y-741","F",648,2007
"4197","CBH01",2008,11,12,"Y-742","M",524,2007
"4198","CBH01",2008,11,12,"Y-743","F",640,2007
"4199","CBH01",2008,11,12,"Y-744","F",600,2007
"4200","CBH01",2008,11,12,"Y-745","M",696,2007
"4201","CBH01",2008,11,12,"Y-746","M",480,2007
"4202","CBH01",2008,11,12,"Y-747","F",572,2007
"4203","CBH01",2008,11,12,"Y-748","M",540,2007
"4204","CBH01",2008,11,12,"Y-749","M",610,2007
"4205","CBH01",2008,11,12,"Y-750","M",508,2007
"4206","CBH01",2008,11,12,"Y-751","M",514,2007
"4207","CBH01",2008,11,12,"Y-752","F",564,2007
"4208","CBH01",2008,11,12,"Y-754","M",434,2007
"4209","CBH01",2008,11,12,"Y-755","F",508,2007
"4210","CBH01",2008,11,12,"Y-756","F",512,2007
"4211","CBH01",2008,11,12,"Y-757","M",490,2007
"4212","CBH01",2008,11,12,"Y-758","M",610,2007
"4213","CBH01",2008,11,12,"Y-759","F",632,2007
"4214","CBH01",2008,11,12,"Y-760","F",508,2007
"4215","CBH01",2008,11,12,"Y-761","M",548,2007
"4216","CBH01",2008,11,12,"Y-762","F",526,2007
"4217","CBH01",2008,11,12,"Y-763","F",608,2007
"4218","CBH01",2008,11,12,"Y-764","F",428,2007
"4219","CBH01",2008,11,12,"Y-765","M",776,2007
"4220","CBH01",2008,11,12,"Y-766","F",440,2007
"4221","CBH01",2008,11,12,"Y-767","F",592,2007
"4222","CBH01",2008,11,12,"Y-768","M",738,2007
"4223","CBH01",2008,11,12,"Y-770","M",604,2007
"4224","CBH01",2008,11,12,"Y-771","F",466,2007
"4225","CBH01",2008,11,12,"Y-772","F",570,2007
"4226","CBH01",2008,11,12,"Y-773","M",596,2007
"4227","CBH01",2008,11,12,"Y-774","F",462,2007
"4228","CBH01",2008,11,12,"Y-775","F",598,2007
"4229","CBH01",2008,11,12,"Y-776","M",550,2007
"4230","CBH01",2008,11,12,"Y-777","M",614,2007
"4231","CBH01",2008,11,12,"Y-778","M",610,2007
"4232","CBH01",2008,11,12,"Y-779","M",806,2007
"4233","CBH01",2008,11,12,"Y-780","M",626,2007
"4234","CBH01",2008,11,12,"Y-781","F",522,2007
"4235","CBH01",2008,11,12,"Y-782","M",448,2007
"4236","CBH01",2008,11,12,"Y-783","M",584,2007
"4237","CBH01",2008,11,12,"Y-785","M",746,2007
"4238","CBH01",2008,11,12,"Y-786","M",666,2007
"4239","CBH01",2008,11,12,"Y-787","F",586,2007
"4240","CBH01",2008,11,12,"Y-788","F",556,2007
"4241","CBH01",2008,11,12,"Y-789","F",508,2007
"4242","CBH01",2008,11,12,"Y-790","F",510,2007
"4243","CBH01",2008,11,12,"Y-791","M",676,2007
"4244","CBH01",2008,11,12,"Y-792","F",510,2007
"4245","CBH01",2008,11,12,"Y-793","F",528,2007
"4246","CBH01",2008,11,12,"Y-794","M",734,2007
"4247","CBH01",2008,11,12,"Y-795","M",608,2007
"4248","CBH01",2008,11,12,"Y-796","M",542,2007
"4249","CBH01",2008,11,12,"Y-797","M",638,2007
"4250","CBH01",2008,11,12,"Y-798","M",570,2007
"4251","CBH01",2008,11,12,"Y-799","F",474,2007
"4252","CBH01",2008,11,12,"Y-801","F",276,2008
"4253","CBH01",2008,11,12,"Y-802","M",352,2008
"4254","CBH01",2008,11,12,"Y-803","M",320,2008
"4255","CBH01",2008,11,12,"Y-804","F",348,2008
"4256","CBH01",2008,11,12,"Y-805","F",324,2008
"4257","CBH01",2008,11,12,"Y-806","M",220,2008
"4258","CBH01",2008,11,12,"Y-807","M",294,2008
"4259","CBH01",2008,11,12,"Y-808","F",348,2008
"4260","CBH01",2008,11,12,"Y-809","M",390,2008
"4261","CBH01",2008,11,12,"Y-810","M",352,2008
"4262","CBH01",2008,11,12,"Y-811","F",274,2008
"4263","CBH01",2008,11,12,"Y-812","F",358,2008
"4264","CBH01",2008,11,12,"Y-813","F",306,2008
"4265","CBH01",2008,11,12,"Y-814","F",282,2008
"4266","CBH01",2008,11,12,"Y-815","F",326,2008
"4267","CBH01",2008,11,12,"Y-816","M",362,2008
"4268","CBH01",2008,11,12,"Y-817","M",244,2008
"4269","CBH01",2008,11,12,"Y-818","F",286,2008
"4270","CBH01",2008,11,12,"Y-819","M",338,2008
"4271","CBH01",2008,11,12,"Y-820","M",372,2008
"4272","CBH01",2008,11,12,"Y-821","M",324,2008
"4273","CBH01",2008,11,12,"Y-822","M",344,2008
"4274","CBH01",2008,11,12,"Y-823","M",314,2008
"4275","CBH01",2008,11,12,"Y-824","M",306,2008
"4276","CBH01",2008,11,12,"Y-825","M",276,2008
"4277","CBH01",2008,11,12,"Y-826","M",300,2008
"4278","CBH01",2008,11,12,"Y-827","F",330,2008
"4279","CBH01",2008,11,12,"Y-828","F",344,2008
"4280","CBH01",2008,11,12,"Y-829","F",404,2008
"4281","CBH01",2008,11,12,"Y-830","F",370,2008
"4282","CBH01",2008,11,12,"Y-831","M",298,2008
"4283","CBH01",2008,11,12,"Y-832","F",280,2008
"4284","CBH01",2008,11,12,"Y-833","F",270,2008
"4285","CBH01",2008,11,12,"Y-834","F",362,2008
"4286","CBH01",2008,11,12,"Y-835","F",386,2008
"4287","CBH01",2008,11,12,"Y-836","F",238,2008
"4288","CBH01",2008,11,12,"Y-837","F",252,2008
"4289","CBH01",2008,11,12,"Y-838","F",308,2008
"4290","CBH01",2008,11,12,"Y-839","F",326,2008
"4291","CBH01",2008,11,12,"Y-840","F",238,2008
"4292","CBH01",2008,11,12,"Y-841","F",368,2008
"4293","CBH01",2008,11,12,"Y-842","F",308,2008
"4294","CBH01",2008,11,12,"Y-843","M",368,2008
"4295","CBH01",2008,11,12,"Y-844","M",362,2008
"4296","CBH01",2008,11,12,"Y-845","M",378,2008
"4297","CBH01",2008,11,12,"Y-846","F",336,2008
"4298","CBH01",2008,11,12,"Y-847","F",338,2008
"4299","CBH01",2008,11,12,"Y-848","M",402,2008
"4300","CBH01",2008,11,12,"Y-849","M",382,2008
"4301","CBH01",2008,11,12,"Y-850","F",372,2008
"4302","CBH01",2008,11,12,"Y-851","F",256,2008
"4303","CBH01",2008,11,12,"Y-852","F",208,2008
"4304","CBH01",2008,11,12,"Y-853","M",390,2008
"4305","CBH01",2008,11,12,"Y-854","F",298,2008
"4306","CBH01",2008,11,12,"Y-855","F",304,2008
"4307","CBH01",2008,11,12,"Y-856","M",374,2008
"4308","CBH01",2008,11,12,"Y-857","M",344,2008
"4309","CBH01",2008,11,12,"Y-858","M",390,2008
"4310","CBH01",2008,11,12,"Y-859","M",292,2008
"4311","CBH01",2008,11,12,"Y-860","F",328,2008
"4312","CBH01",2008,11,12,"Y-861","M",352,2008
"4313","CBH01",2008,11,12,"Y-862","F",304,2008
"4314","CBH01",2008,11,12,"Y-863","M",272,2008
"4315","CBH01",2008,11,12,"Y-864","F",356,2008
"4316","CBH01",2008,11,12,"Y-865","F",332,2008
"4317","CBH01",2008,11,12,"Y-866","F",288,2008
"4318","CBH01",2008,11,12,"Y-867","M",284,2008
"4319","CBH01",2008,11,12,"Y-868","M",306,2008
"4320","CBH01",2008,11,12,"Y-869","F",418,2008
"4321","CBH01",2008,11,12,"Y-870","F",326,2008
"4322","CBH01",2008,11,12,"Y-871","F",324,2008
"4323","CBH01",2008,11,12,"Y-872","M",318,2008
"4324","CBH01",2008,11,12,"Y-873","M",310,2008
"4325","CBH01",2008,11,12,"Y-874","M",376,2008
"4326","CBH01",2008,11,12,"Y-875","F",366,2008
"4327","CBH01",2008,11,12,"Y-876","F",332,2008
"4328","CBH01",2008,11,12,"Y-877","M",342,2008
"4329","CBH01",2008,11,12,"Y-878","F",310,2008
"4330","CBH01",2008,11,12,"Y-879","M",288,2008
"4331","CBH01",2009,10,26,"A11","F",1080,NA
"4332","CBH01",2009,10,26,"A12","F",1020,NA
"4333","CBH01",2009,10,26,"A14","F",1045,NA
"4334","CBH01",2009,10,26,"A18","F",990,NA
"4335","CBH01",2009,10,26,"B12","F",970,NA
"4336","CBH01",2009,10,26,"W-444","F",1030,1994
"4337","CBH01",2009,10,26,"W-514","F",1060,1995
"4338","CBH01",2009,10,26,"W-531","F",960,1995
"4339","CBH01",2009,10,26,"W-539","F",980,1995
"4340","CBH01",2009,10,26,"W-645","F",1040,1996
"4341","CBH01",2009,10,26,"W-651","F",1095,1996
"4342","CBH01",2009,10,26,"W-734","F",1035,1997
"4343","CBH01",2009,10,26,"W-738","F",1085,1997
"4344","CBH01",2009,10,26,"W-743","F",1065,1997
"4345","CBH01",2009,10,26,"W-753","F",1180,1997
"4346","CBH01",2009,10,26,"W-764","F",745,1997
"4347","CBH01",2009,10,26,"W-765","F",925,1997
"4348","CBH01",2009,10,26,"W-801","F",935,1998
"4349","CBH01",2009,10,26,"W-804","F",1082,1998
"4350","CBH01",2009,10,26,"W-834","F",760,1998
"4351","CBH01",2009,10,26,"W-837","F",1010,1998
"4352","CBH01",2009,10,26,"W-838","F",1075,1998
"4353","CBH01",2009,10,26,"W-840","F",1045,1998
"4354","CBH01",2009,10,26,"W-867","F",935,1998
"4355","CBH01",2009,10,26,"W-868","F",1035,1998
"4356","CBH01",2009,10,26,"W-869","F",950,1998
"4357","CBH01",2009,10,26,"W-870","F",945,1998
"4358","CBH01",2009,10,26,"W-871","F",1050,1998
"4359","CBH01",2009,10,26,"W-918","F",1015,1999
"4360","CBH01",2009,10,26,"W-939","F",890,1999
"4361","CBH01",2009,10,26,"W-942","F",1035,1999
"4362","CBH01",2009,10,26,"W-959","F",795,1999
"4363","CBH01",2009,10,26,"W-962","F",970,1999
"4364","CBH01",2009,10,26,"W-963","F",925,1999
"4365","CBH01",2009,10,26,"W-966","F",1095,1999
"4366","CBH01",2009,10,26,"W-975","F",872,1999
"4367","CBH01",2009,10,26,"W-976","F",925,1999
"4368","CBH01",2009,10,26,"Y-001","F",985,2000
"4369","CBH01",2009,10,26,"Y-008","F",1055,2000
"4370","CBH01",2009,10,26,"Y-023","F",950,2000
"4371","CBH01",2009,10,26,"Y-026","F",995,2000
"4372","CBH01",2009,10,26,"Y-036","F",1155,2000
"4373","CBH01",2009,10,26,"Y-044","F",1075,2000
"4374","CBH01",2009,10,26,"Y-048","F",1065,2000
"4375","CBH01",2009,10,26,"Y-061","F",1030,2000
"4376","CBH01",2009,10,26,"Y-072","F",1010,2000
"4377","CBH01",2009,10,26,"Y-074","F",925,2000
"4378","CBH01",2009,10,26,"Y-075","F",1110,2000
"4379","CBH01",2009,10,26,"Y-116","F",1050,2001
"4380","CBH01",2009,10,26,"Y-117","F",1130,2001
"4381","CBH01",2009,10,26,"Y-118","F",980,2001
"4382","CBH01",2009,10,26,"Y-139","F",1015,2001
"4383","CBH01",2009,10,26,"Y-158","F",860,2001
"4384","CBH01",2009,10,26,"Y-161","F",1060,2001
"4385","CBH01",2009,10,26,"Y-166","F",1220,2001
"4386","CBH01",2009,10,26,"Y-214","F",930,2002
"4387","CBH01",2009,10,26,"Y-215","F",895,2002
"4388","CBH01",2009,10,26,"Y-217","F",920,2002
"4389","CBH01",2009,10,26,"Y-233","F",995,2002
"4390","CBH01",2009,10,26,"Y-238","F",1055,2002
"4391","CBH01",2009,10,26,"Y-241","F",1085,2002
"4392","CBH01",2009,10,26,"Y-245","F",1045,2002
"4393","CBH01",2009,10,26,"Y-246","F",945,2002
"4394","CBH01",2009,10,26,"Y-248","F",975,2002
"4395","CBH01",2009,10,26,"Y-258","F",1105,2002
"4396","CBH01",2009,10,26,"Y-264","F",995,2002
"4397","CBH01",2009,10,26,"Y-269","F",925,2002
"4398","CBH01",2009,10,26,"Y-270","F",1055,2002
"4399","CBH01",2009,10,26,"Y-274","F",1085,2002
"4400","CBH01",2009,10,26,"Y-305","M",1480,2003
"4401","CBH01",2009,10,26,"Y-309","M",1560,2003
"4402","CBH01",2009,10,26,"Y-310","M",1540,2003
"4403","CBH01",2009,10,26,"Y-316","F",1055,2003
"4404","CBH01",2009,10,26,"Y-319","F",870,2003
"4405","CBH01",2009,10,26,"Y-322","M",1595,2003
"4406","CBH01",2009,10,26,"Y-324","F",1080,2003
"4407","CBH01",2009,10,26,"Y-327","F",945,2003
"4408","CBH01",2009,10,26,"Y-328","F",995,2003
"4409","CBH01",2009,10,26,"Y-331","M",1660,2003
"4410","CBH01",2009,10,26,"Y-334","F",1010,2003
"4411","CBH01",2009,10,26,"Y-337","F",990,2003
"4412","CBH01",2009,10,26,"Y-338","M",1625,2003
"4413","CBH01",2009,10,26,"Y-339","M",1635,2003
"4414","CBH01",2009,10,26,"Y-355","F",830,2003
"4415","CBH01",2009,10,26,"Y-358","F",995,2003
"4416","CBH01",2009,10,26,"Y-360","F",990,2003
"4417","CBH01",2009,10,26,"Y-368","F",1085,2003
"4418","CBH01",2009,10,26,"Y-377","F",1000,2003
"4419","CBH01",2009,10,26,"Y-384","F",1005,2003
"4420","CBH01",2009,10,26,"Y-389","F",1190,2003
"4421","CBH01",2009,10,26,"Y-393","F",1035,2003
"4422","CBH01",2009,10,26,"Y-397","M",1530,2003
"4423","CBH01",2009,10,26,"Y-402","F",875,2004
"4424","CBH01",2009,10,26,"Y-405","F",1045,2004
"4425","CBH01",2009,10,26,"Y-409","F",895,2004
"4426","CBH01",2009,10,26,"Y-410","F",925,2004
"4427","CBH01",2009,10,26,"Y-411","F",935,2004
"4428","CBH01",2009,10,26,"Y-419","F",1035,2004
"4429","CBH01",2009,10,26,"Y-421","M",1605,2004
"4430","CBH01",2009,10,26,"Y-422","F",945,2004
"4431","CBH01",2009,10,26,"Y-423","F",965,2004
"4432","CBH01",2009,10,26,"Y-425","F",865,2004
"4433","CBH01",2009,10,26,"Y-428","M",1455,2004
"4434","CBH01",2009,10,26,"Y-429","M",1595,2004
"4435","CBH01",2009,10,26,"Y-430","F",1255,2004
"4436","CBH01",2009,10,26,"Y-437","M",1365,2004
"4437","CBH01",2009,10,26,"Y-439","M",1515,2004
"4438","CBH01",2009,10,26,"Y-442","F",1160,2004
"4439","CBH01",2009,10,26,"Y-449","F",1030,2004
"4440","CBH01",2009,10,26,"Y-455","M",1525,2004
"4441","CBH01",2009,10,26,"Y-501","F",905,2005
"4442","CBH01",2009,10,26,"Y-505","F",1255,2005
"4443","CBH01",2009,10,26,"Y-507","F",1075,2005
"4444","CBH01",2009,10,26,"Y-520","F",1010,2005
"4445","CBH01",2009,10,26,"Y-523","M",1455,2005
"4446","CBH01",2009,10,26,"Y-527","F",925,2005
"4447","CBH01",2009,10,26,"Y-528","F",1000,2005
"4448","CBH01",2009,10,26,"Y-529","F",910,2005
"4449","CBH01",2009,10,26,"Y-530","F",930,2005
"4450","CBH01",2009,10,26,"Y-532","M",1385,2005
"4451","CBH01",2009,10,26,"Y-539","M",1480,2005
"4452","CBH01",2009,10,26,"Y-541","F",1075,2005
"4453","CBH01",2009,10,26,"Y-547","M",1450,2005
"4454","CBH01",2009,10,26,"Y-556","F",735,2005
"4455","CBH01",2009,10,26,"Y-558","F",895,2005
"4456","CBH01",2009,10,26,"Y-561","M",1385,2005
"4457","CBH01",2009,10,26,"Y-562","F",810,2005
"4458","CBH01",2009,10,26,"Y-565","M",1450,2005
"4459","CBH01",2009,10,26,"Y-566","F",1035,2005
"4460","CBH01",2009,10,26,"Y-567","F",915,2005
"4461","CBH01",2009,10,26,"Y-573","F",1000,2005
"4462","CBH01",2009,10,26,"Y-575","F",1025,2005
"4463","CBH01",2009,10,26,"Y-577","F",1000,2005
"4464","CBH01",2009,10,26,"Y-6001","M",1200,2006
"4465","CBH01",2009,10,26,"Y-6006","F",940,2006
"4466","CBH01",2009,10,26,"Y-6008","F",895,2006
"4467","CBH01",2009,10,26,"Y-605","F",870,2006
"4468","CBH01",2009,10,26,"Y-616","F",1045,2006
"4469","CBH01",2009,10,26,"Y-618","F",830,2006
"4470","CBH01",2009,10,26,"Y-627","F",875,2006
"4471","CBH01",2009,10,26,"Y-630","F",990,2006
"4472","CBH01",2009,10,26,"Y-635","F",790,2006
"4473","CBH01",2009,10,26,"Y-637","M",1265,2006
"4474","CBH01",2009,10,26,"Y-639","M",1240,2006
"4475","CBH01",2009,10,26,"Y-641","F",855,2006
"4476","CBH01",2009,10,26,"Y-642","M",1275,2006
"4477","CBH01",2009,10,26,"Y-645","M",1215,2006
"4478","CBH01",2009,10,26,"Y-650","F",820,2006
"4479","CBH01",2009,10,26,"Y-653","M",1285,2006
"4480","CBH01",2009,10,26,"Y-654","F",770,2006
"4481","CBH01",2009,10,26,"Y-659","M",1185,2006
"4482","CBH01",2009,10,26,"Y-667","F",825,2006
"4483","CBH01",2009,10,26,"Y-673","M",1150,2006
"4484","CBH01",2009,10,26,"Y-674","F",915,2006
"4485","CBH01",2009,10,26,"Y-676","F",855,2006
"4486","CBH01",2009,10,26,"Y-678","F",795,2006
"4487","CBH01",2009,10,26,"Y-685","F",925,2006
"4488","CBH01",2009,10,26,"Y-688","M",1170,2006
"4489","CBH01",2009,10,26,"Y-690","F",930,2006
"4490","CBH01",2009,10,26,"Y-694","M",1185,2006
"4491","CBH01",2009,10,26,"Y-702","F",865,2007
"4492","CBH01",2009,10,26,"Y-703","M",1105,2007
"4493","CBH01",2009,10,26,"Y-704","F",750,2007
"4494","CBH01",2009,10,26,"Y-705","M",855,2007
"4495","CBH01",2009,10,26,"Y-707","F",765,2007
"4496","CBH01",2009,10,26,"Y-708","F",700,2007
"4497","CBH01",2009,10,26,"Y-709","M",875,2007
"4498","CBH01",2009,10,26,"Y-710","M",970,2007
"4499","CBH01",2009,10,26,"Y-7100","F",780,2007
"4500","CBH01",2009,10,26,"Y-7102","F",635,2007
"4501","CBH01",2009,10,26,"Y-7104","M",785,2007
"4502","CBH01",2009,10,26,"Y-7105","F",850,2007
"4503","CBH01",2009,10,26,"Y-7106","F",830,2007
"4504","CBH01",2009,10,26,"Y-7107","F",830,2007
"4505","CBH01",2009,10,26,"Y-7108","F",750,2007
"4506","CBH01",2009,10,26,"Y-7109","F",785,2007
"4507","CBH01",2009,10,26,"Y-711","M",1045,2007
"4508","CBH01",2009,10,26,"Y-7110","M",865,2007
"4509","CBH01",2009,10,26,"Y-7111","F",820,2007
"4510","CBH01",2009,10,26,"Y-7113","M",910,2007
"4511","CBH01",2009,10,26,"Y-7114","M",755,2007
"4512","CBH01",2009,10,26,"Y-712","F",650,2007
"4513","CBH01",2009,10,26,"Y-713","F",760,2007
"4514","CBH01",2009,10,26,"Y-715","M",790,2007
"4515","CBH01",2009,10,26,"Y-719","F",675,2007
"4516","CBH01",2009,10,26,"Y-720","F",830,2007
"4517","CBH01",2009,10,26,"Y-721","M",1065,2007
"4518","CBH01",2009,10,26,"Y-724","F",810,2007
"4519","CBH01",2009,10,26,"Y-726","M",925,2007
"4520","CBH01",2009,10,26,"Y-727","M",865,2007
"4521","CBH01",2009,10,26,"Y-730","F",830,2007
"4522","CBH01",2009,10,26,"Y-731","F",715,2007
"4523","CBH01",2009,10,26,"Y-734","M",1000,2007
"4524","CBH01",2009,10,26,"Y-736","F",660,2007
"4525","CBH01",2009,10,26,"Y-738","F",720,2007
"4526","CBH01",2009,10,26,"Y-741","F",885,2007
"4527","CBH01",2009,10,26,"Y-743","F",850,2007
"4528","CBH01",2009,10,26,"Y-744","F",775,2007
"4529","CBH01",2009,10,26,"Y-745","M",950,2007
"4530","CBH01",2009,10,26,"Y-747","F",810,2007
"4531","CBH01",2009,10,26,"Y-749","M",875,2007
"4532","CBH01",2009,10,26,"Y-750","M",785,2007
"4533","CBH01",2009,10,26,"Y-752","F",765,2007
"4534","CBH01",2009,10,26,"Y-755","F",705,2007
"4535","CBH01",2009,10,26,"Y-758","M",855,2007
"4536","CBH01",2009,10,26,"Y-759","F",805,2007
"4537","CBH01",2009,10,26,"Y-760","F",760,2007
"4538","CBH01",2009,10,26,"Y-761","M",795,2007
"4539","CBH01",2009,10,26,"Y-763","F",815,2007
"4540","CBH01",2009,10,26,"Y-765","M",1105,2007
"4541","CBH01",2009,10,26,"Y-767","F",820,2007
"4542","CBH01",2009,10,26,"Y-768","M",1025,2007
"4543","CBH01",2009,10,26,"Y-771","F",675,2007
"4544","CBH01",2009,10,26,"Y-775","F",775,2007
"4545","CBH01",2009,10,26,"Y-777","M",840,2007
"4546","CBH01",2009,10,26,"Y-778","M",895,2007
"4547","CBH01",2009,10,26,"Y-779","M",1095,2007
"4548","CBH01",2009,10,26,"Y-780","M",845,2007
"4549","CBH01",2009,10,26,"Y-785","M",975,2007
"4550","CBH01",2009,10,26,"Y-786","M",960,2007
"4551","CBH01",2009,10,26,"Y-789","F",715,2007
"4552","CBH01",2009,10,26,"Y-790","F",725,2007
"4553","CBH01",2009,10,26,"Y-791","M",965,2007
"4554","CBH01",2009,10,26,"Y-793","F",730,2007
"4555","CBH01",2009,10,26,"Y-794","M",950,2007
"4556","CBH01",2009,10,26,"Y-795","M",890,2007
"4557","CBH01",2009,10,26,"Y-797","M",885,2007
"4558","CBH01",2009,10,26,"Y-798","M",870,2007
"4559","CBH01",2009,10,26,"Y-801","F",490,2008
"4560","CBH01",2009,10,26,"Y-802","M",705,2008
"4561","CBH01",2009,10,26,"Y-803","M",615,2008
"4562","CBH01",2009,10,26,"Y-804","F",555,2008
"4563","CBH01",2009,10,26,"Y-805","F",605,2008
"4564","CBH01",2009,10,26,"Y-807","M",580,2008
"4565","CBH01",2009,10,26,"Y-808","F",610,2008
"4566","CBH01",2009,10,26,"Y-809","M",615,2008
"4567","CBH01",2009,10,26,"Y-810","M",610,2008
"4568","CBH01",2009,10,26,"Y-811","F",580,2008
"4569","CBH01",2009,10,26,"Y-812","F",560,2008
"4570","CBH01",2009,10,26,"Y-813","F",490,2008
"4571","CBH01",2009,10,26,"Y-814","F",560,2008
"4572","CBH01",2009,10,26,"Y-815","F",555,2008
"4573","CBH01",2009,10,26,"Y-816","M",720,2008
"4574","CBH01",2009,10,26,"Y-817","M",545,2008
"4575","CBH01",2009,10,26,"Y-818","F",485,2008
"4576","CBH01",2009,10,26,"Y-819","M",615,2008
"4577","CBH01",2009,10,26,"Y-820","M",635,2008
"4578","CBH01",2009,10,26,"Y-821","M",670,2008
"4579","CBH01",2009,10,26,"Y-822","M",695,2008
"4580","CBH01",2009,10,26,"Y-823","M",545,2008
