"","year","sitecode","section","reach","pass","unitnum","unittype","vert_index","pitnumber","species","length_1_mm","length_2_mm","weight_g","clip","sampledate","notes"
"17616",2007,"MACKCC-U","CC","U",1,16,"C",23,NA,"Cutthroat trout",42,NA,NA,"NONE",2007-09-11,NA
"17617",2007,"MACKCC-U","CC","U",1,16,"C",24,NA,"Cutthroat trout",116,NA,NA,"NONE",2007-09-11,NA
"17618",2007,"MACKCC-U","CC","U",1,16,"C",25,NA,"Cutthroat trout",113,NA,NA,"NONE",2007-09-11,NA
"17619",2007,"MACKCC-U","CC","U",1,16,"C",26,NA,"Cutthroat trout",85,NA,NA,"NONE",2007-09-11,NA
"17620",2007,"MACKCC-U","CC","U",2,9,"C",1,NA,"Coastal giant salamander",86,131,NA,"NONE",2007-09-11,"CUTTAIL"
"17621",2007,"MACKCC-U","CC","U",2,9,"C",2,NA,"Coastal giant salamander",103,175,NA,"NONE",2007-09-11,NA
"17622",2007,"MACKCC-U","CC","U",2,9,"C",3,NA,"Coastal giant salamander",66,112,NA,"NONE",2007-09-11,"CUTTAIL"
"17623",2007,"MACKCC-U","CC","U",2,9,"C",4,NA,"Coastal giant salamander",49,82,NA,"NONE",2007-09-11,"CUTTAIL"
"17624",2007,"MACKCC-U","CC","U",2,9,"C",5,NA,"Coastal giant salamander",62,104,NA,"NONE",2007-09-11,"CUTTAIL"
"17625",2007,"MACKCC-U","CC","U",2,9,"C",6,NA,"Coastal giant salamander",51,93,NA,"NONE",2007-09-11,NA
"17626",2007,"MACKCC-U","CC","U",2,9,"C",7,NA,"Coastal giant salamander",74,130,NA,"NONE",2007-09-11,NA
"17627",2007,"MACKCC-U","CC","U",2,9,"C",8,NA,"Coastal giant salamander",53,100,NA,"NONE",2007-09-11,NA
"17628",2007,"MACKCC-U","CC","U",2,9,"C",9,NA,"Coastal giant salamander",64,112,NA,"NONE",2007-09-11,NA
"17629",2007,"MACKCC-U","CC","U",2,9,"C",10,NA,"Coastal giant salamander",66,119,NA,"NONE",2007-09-11,NA
"17630",2007,"MACKCC-U","CC","U",2,9,"C",11,NA,"Coastal giant salamander",77,133,NA,"NONE",2007-09-11,NA
"17631",2007,"MACKCC-U","CC","U",2,9,"C",12,NA,"Coastal giant salamander",49,77,NA,"NONE",2007-09-11,NA
"17632",2007,"MACKCC-U","CC","U",2,9,"C",13,NA,"Cutthroat trout",91,NA,NA,"NONE",2007-09-11,"BROKEN BACK"
"17633",2007,"MACKCC-U","CC","U",2,9,"C",14,NA,"Cutthroat trout",79,NA,NA,"NONE",2007-09-11,NA
"17634",2007,"MACKCC-U","CC","U",2,10,"P",1,NA,"Coastal giant salamander",42,76,NA,"NONE",2007-09-11,NA
"17635",2007,"MACKCC-U","CC","U",2,10,"P",2,NA,"Coastal giant salamander",64,110,NA,"NONE",2007-09-11,NA
"17636",2007,"MACKCC-U","CC","U",2,10,"P",3,NA,"Coastal giant salamander",57,101,NA,"NONE",2007-09-11,NA
"17637",2007,"MACKCC-U","CC","U",2,10,"P",4,NA,"Coastal giant salamander",63,116,NA,"NONE",2007-09-11,NA
"17638",2007,"MACKCC-U","CC","U",2,10,"P",5,NA,"Coastal giant salamander",84,142,NA,"NONE",2007-09-11,NA
"17639",2007,"MACKCC-U","CC","U",2,10,"P",6,NA,"Cutthroat trout",80,NA,NA,"NONE",2007-09-11,NA
"17640",2007,"MACKCC-U","CC","U",2,10,"P",7,NA,"Cutthroat trout",93,NA,NA,"NONE",2007-09-11,NA
"17641",2007,"MACKCC-U","CC","U",2,11,"C",1,NA,"Coastal giant salamander",57,106,NA,"NONE",2007-09-11,NA
"17642",2007,"MACKCC-U","CC","U",2,11,"C",2,NA,"Coastal giant salamander",49,91,NA,"NONE",2007-09-11,NA
"17643",2007,"MACKCC-U","CC","U",2,11,"C",3,NA,"Coastal giant salamander",48,86,NA,"NONE",2007-09-11,NA
"17644",2007,"MACKCC-U","CC","U",2,11,"C",4,NA,"Coastal giant salamander",77,138,NA,"NONE",2007-09-11,NA
"17645",2007,"MACKCC-U","CC","U",2,11,"C",5,NA,"Cutthroat trout",54,NA,NA,"NONE",2007-09-11,NA
"17646",2007,"MACKCC-U","CC","U",2,11,"C",6,NA,"Cutthroat trout",93,NA,NA,"NONE",2007-09-11,NA
"17647",2007,"MACKCC-U","CC","U",2,11,"C",7,NA,"Cutthroat trout",106,NA,NA,"NONE",2007-09-11,NA
"17648",2007,"MACKCC-U","CC","U",2,12,"P",1,NA,"Coastal giant salamander",53,100,NA,"NONE",2007-09-11,NA
"17649",2007,"MACKCC-U","CC","U",2,12,"P",2,NA,"Coastal giant salamander",121,174,NA,"NONE",2007-09-11,"CUTTAIL"
"17650",2007,"MACKCC-U","CC","U",2,12,"P",3,NA,"Cutthroat trout",43,NA,NA,"RV",2007-09-11,NA
"17651",2007,"MACKCC-U","CC","U",2,12,"P",4,NA,"Cutthroat trout",49,NA,NA,"NONE",2007-09-11,NA
"17652",2007,"MACKCC-U","CC","U",2,12,"P",5,NA,"Cutthroat trout",109,NA,NA,"NONE",2007-09-11,NA
"17653",2007,"MACKCC-U","CC","U",2,12,"P",6,NA,"Cutthroat trout",137,NA,NA,"NONE",2007-09-11,NA
"17654",2007,"MACKCC-U","CC","U",2,13,"C",1,NA,"Coastal giant salamander",64,111,NA,"NONE",2007-09-11,NA
"17655",2007,"MACKCC-U","CC","U",2,13,"C",2,NA,"Coastal giant salamander",39,72,NA,"NONE",2007-09-11,NA
"17656",2007,"MACKCC-U","CC","U",2,13,"C",3,NA,"Coastal giant salamander",64,117,NA,"NONE",2007-09-11,NA
"17657",2007,"MACKCC-U","CC","U",2,13,"C",4,NA,"Coastal giant salamander",60,109,NA,"NONE",2007-09-11,NA
"17658",2007,"MACKCC-U","CC","U",2,13,"C",5,NA,"Coastal giant salamander",38,71,NA,"NONE",2007-09-11,NA
"17659",2007,"MACKCC-U","CC","U",2,13,"C",6,NA,"Coastal giant salamander",37,62,NA,"NONE",2007-09-11,NA
"17660",2007,"MACKCC-U","CC","U",2,13,"C",7,NA,"Coastal giant salamander",26,49,NA,"NONE",2007-09-11,NA
"17661",2007,"MACKCC-U","CC","U",2,13,"C",8,NA,"Cutthroat trout",54,NA,NA,"RV",2007-09-11,NA
"17662",2007,"MACKCC-U","CC","U",2,13,"C",9,NA,"Cutthroat trout",45,NA,NA,"NONE",2007-09-11,NA
"17663",2007,"MACKCC-U","CC","U",2,13,"C",10,NA,"Cutthroat trout",96,NA,NA,"NONE",2007-09-11,NA
"17664",2007,"MACKCC-U","CC","U",2,13,"C",11,NA,"Cutthroat trout",112,NA,NA,"NONE",2007-09-11,NA
"17665",2007,"MACKCC-U","CC","U",2,13,"C",12,NA,"Cutthroat trout",50,NA,NA,"RV",2007-09-11,NA
"17666",2007,"MACKCC-U","CC","U",2,13,"C",13,NA,"Cutthroat trout",141,NA,NA,"NONE",2007-09-11,NA
"17667",2007,"MACKCC-U","CC","U",2,13,"C",14,NA,"Cutthroat trout",90,NA,NA,"NONE",2007-09-11,NA
"17668",2007,"MACKCC-U","CC","U",2,14,"SC",1,NA,"Coastal giant salamander",47,86,NA,"NONE",2007-09-11,NA
"17669",2007,"MACKCC-U","CC","U",2,14,"SC",2,NA,"Coastal giant salamander",39,73,NA,"NONE",2007-09-11,NA
"17670",2007,"MACKCC-U","CC","U",2,15,"P",1,NA,"Cutthroat trout",128,NA,NA,"NONE",2007-09-11,NA
"17671",2007,"MACKCC-U","CC","U",2,15,"P",2,NA,"Cutthroat trout",90,NA,NA,"NONE",2007-09-11,NA
"17672",2007,"MACKCC-U","CC","U",2,16,"C",1,NA,"Coastal giant salamander",50,89,NA,"NONE",2007-09-11,NA
"17673",2007,"MACKCC-U","CC","U",2,16,"C",2,NA,"Coastal giant salamander",44,72,NA,"NONE",2007-09-11,NA
"17674",2007,"MACKCC-U","CC","U",2,16,"C",3,NA,"Coastal giant salamander",39,74,NA,"NONE",2007-09-11,NA
"17675",2007,"MACKCC-U","CC","U",2,16,"C",4,NA,"Cutthroat trout",90,NA,NA,"NONE",2007-09-11,NA
"17676",2007,"MACKOG-L","OG","L",1,1,"P",1,NA,"Coastal giant salamander",43,81,NA,"NONE",2007-09-12,"CUTTAIL"
"17677",2007,"MACKOG-L","OG","L",1,1,"P",2,NA,"Cutthroat trout",51,NA,NA,"NONE",2007-09-12,"M"
"17678",2007,"MACKOG-L","OG","L",1,1,"P",3,NA,"Cutthroat trout",109,NA,NA,"NONE",2007-09-12,"M"
"17679",2007,"MACKOG-L","OG","L",1,1,"P",4,NA,"Cutthroat trout",39,NA,NA,"NONE",2007-09-12,NA
"17680",2007,"MACKOG-L","OG","L",1,1,"P",5,NA,"Cutthroat trout",49,NA,NA,"NONE",2007-09-12,NA
"17681",2007,"MACKOG-L","OG","L",1,1,"P",6,NA,"Cutthroat trout",106,NA,NA,"NONE",2007-09-12,NA
"17682",2007,"MACKOG-L","OG","L",1,1,"P",7,NA,"Cutthroat trout",146,NA,NA,"LV",2007-09-12,NA
"17683",2007,"MACKOG-L","OG","L",1,1,"P",8,NA,"Cutthroat trout",87,NA,NA,"NONE",2007-09-12,NA
"17684",2007,"MACKOG-L","OG","L",1,1,"P",9,NA,"Cutthroat trout",108,NA,NA,"NONE",2007-09-12,NA
"17685",2007,"MACKOG-L","OG","L",1,1,"P",10,NA,"Cutthroat trout",128,NA,NA,"LV",2007-09-12,NA
"17686",2007,"MACKOG-L","OG","L",1,1,"P",11,NA,"Cutthroat trout",42,NA,NA,"NONE",2007-09-12,NA
"17687",2007,"MACKOG-L","OG","L",1,1,"P",12,NA,"Cutthroat trout",73,NA,NA,"NONE",2007-09-12,NA
"17688",2007,"MACKOG-L","OG","L",1,1,"P",13,NA,"Cutthroat trout",118,NA,NA,"LV",2007-09-12,NA
"17689",2007,"MACKOG-L","OG","L",1,1,"P",14,NA,"Cutthroat trout",94,NA,NA,"NONE",2007-09-12,NA
"17690",2007,"MACKOG-L","OG","L",1,1,"P",15,NA,"Cutthroat trout",159,NA,NA,"LV",2007-09-12,NA
"17691",2007,"MACKOG-L","OG","L",1,2,"C",1,NA,"Coastal giant salamander",52,100,NA,"NONE",2007-09-12,NA
"17692",2007,"MACKOG-L","OG","L",1,2,"C",2,NA,"Coastal giant salamander",80,133,NA,"NONE",2007-09-12,NA
"17693",2007,"MACKOG-L","OG","L",1,2,"C",3,NA,"Coastal giant salamander",68,105,NA,"NONE",2007-09-12,NA
"17694",2007,"MACKOG-L","OG","L",1,2,"C",4,NA,"Coastal giant salamander",47,86,NA,"NONE",2007-09-12,NA
"17695",2007,"MACKOG-L","OG","L",1,2,"C",5,NA,"Coastal giant salamander",32,63,NA,"NONE",2007-09-12,NA
"17696",2007,"MACKOG-L","OG","L",1,2,"C",6,NA,"Coastal giant salamander",64,124,NA,"NONE",2007-09-12,"CUTTAIL"
"17697",2007,"MACKOG-L","OG","L",1,2,"C",7,NA,"Coastal giant salamander",62,111,NA,"NONE",2007-09-12,NA
"17698",2007,"MACKOG-L","OG","L",1,2,"C",8,NA,"Coastal giant salamander",118,204,NA,"NONE",2007-09-12,NA
"17699",2007,"MACKOG-L","OG","L",1,2,"C",9,NA,"Cutthroat trout",53,NA,NA,"NONE",2007-09-12,NA
"17700",2007,"MACKOG-L","OG","L",1,2,"C",10,NA,"Cutthroat trout",88,NA,NA,"NONE",2007-09-12,NA
"17701",2007,"MACKOG-L","OG","L",1,2,"C",11,NA,"Cutthroat trout",77,NA,NA,"NONE",2007-09-12,NA
"17702",2007,"MACKOG-L","OG","L",1,2,"C",12,NA,"Cutthroat trout",39,NA,NA,"NONE",2007-09-12,NA
"17703",2007,"MACKOG-L","OG","L",1,2,"C",13,NA,"Cutthroat trout",51,NA,NA,"NONE",2007-09-12,NA
"17704",2007,"MACKOG-L","OG","L",1,2,"C",14,NA,"Cutthroat trout",115,NA,NA,"LV",2007-09-12,NA
"17705",2007,"MACKOG-L","OG","L",1,2,"C",15,NA,"Cutthroat trout",79,NA,NA,"NONE",2007-09-12,NA
"17706",2007,"MACKOG-L","OG","L",1,2,"C",16,NA,"Cutthroat trout",112,NA,NA,"LV",2007-09-12,NA
"17707",2007,"MACKOG-L","OG","L",1,2,"C",17,NA,"Cutthroat trout",44,NA,NA,"NONE",2007-09-12,NA
"17708",2007,"MACKOG-L","OG","L",1,2,"C",18,NA,"Cutthroat trout",42,NA,NA,"NONE",2007-09-12,NA
"17709",2007,"MACKOG-L","OG","L",1,2,"C",19,NA,"Cutthroat trout",126,NA,NA,"LV",2007-09-12,NA
"17710",2007,"MACKOG-L","OG","L",1,2,"C",20,NA,"Cutthroat trout",130,NA,NA,"LV",2007-09-12,NA
"17711",2007,"MACKOG-L","OG","L",1,2,"C",21,NA,"Cutthroat trout",152,NA,NA,"LV",2007-09-12,NA
"17712",2007,"MACKOG-L","OG","L",1,2,"C",22,NA,"Cutthroat trout",44,NA,NA,"NONE",2007-09-12,NA
"17713",2007,"MACKOG-L","OG","L",1,2,"C",23,NA,"Cutthroat trout",78,NA,NA,"NONE",2007-09-12,NA
"17714",2007,"MACKOG-L","OG","L",1,2,"C",24,NA,"Cutthroat trout",110,NA,NA,"NONE",2007-09-12,NA
"17715",2007,"MACKOG-L","OG","L",1,3,"P",1,NA,"Coastal giant salamander",68,123,NA,"NONE",2007-09-12,"CUTTAIL"
"17716",2007,"MACKOG-L","OG","L",1,3,"P",2,NA,"Coastal giant salamander",51,97,NA,"NONE",2007-09-12,NA
"17717",2007,"MACKOG-L","OG","L",1,3,"P",3,NA,"Coastal giant salamander",50,95,NA,"NONE",2007-09-12,NA
"17718",2007,"MACKOG-L","OG","L",1,3,"P",4,NA,"Coastal giant salamander",66,114,NA,"NONE",2007-09-12,NA
"17719",2007,"MACKOG-L","OG","L",1,3,"P",5,NA,"Coastal giant salamander",34,71,NA,"NONE",2007-09-12,"CUTTAIL"
"17720",2007,"MACKOG-L","OG","L",1,3,"P",6,NA,"Coastal giant salamander",44,83,NA,"NONE",2007-09-12,NA
"17721",2007,"MACKOG-L","OG","L",1,3,"P",7,NA,"Coastal giant salamander",42,81,NA,"NONE",2007-09-12,"CUTTAIL"
"17722",2007,"MACKOG-L","OG","L",1,3,"P",8,NA,"Coastal giant salamander",70,119,NA,"NONE",2007-09-12,NA
"17723",2007,"MACKOG-L","OG","L",1,3,"P",9,NA,"Coastal giant salamander",43,81,NA,"NONE",2007-09-12,NA
"17724",2007,"MACKOG-L","OG","L",1,3,"P",10,NA,"Coastal giant salamander",56,93,NA,"NONE",2007-09-12,NA
"17725",2007,"MACKOG-L","OG","L",1,3,"P",11,NA,"Coastal giant salamander",45,85,NA,"NONE",2007-09-12,"CUTTAIL"
"17726",2007,"MACKOG-L","OG","L",1,3,"P",12,NA,"Coastal giant salamander",65,120,NA,"NONE",2007-09-12,NA
"17727",2007,"MACKOG-L","OG","L",1,3,"P",13,NA,"Coastal giant salamander",58,105,NA,"NONE",2007-09-12,NA
"17728",2007,"MACKOG-L","OG","L",1,3,"P",14,NA,"Coastal giant salamander",55,93,NA,"NONE",2007-09-12,NA
"17729",2007,"MACKOG-L","OG","L",1,3,"P",15,NA,"Coastal giant salamander",25,47,NA,"NONE",2007-09-12,NA
"17730",2007,"MACKOG-L","OG","L",1,3,"P",16,NA,"Coastal giant salamander",30,58,NA,"NONE",2007-09-12,NA
"17731",2007,"MACKOG-L","OG","L",1,3,"P",17,NA,"Coastal giant salamander",30,60,NA,"NONE",2007-09-12,NA
"17732",2007,"MACKOG-L","OG","L",1,3,"P",18,NA,"Coastal giant salamander",48,92,NA,"NONE",2007-09-12,"CUTTAIL"
"17733",2007,"MACKOG-L","OG","L",1,3,"P",19,NA,"Coastal giant salamander",59,115,NA,"NONE",2007-09-12,NA
"17734",2007,"MACKOG-L","OG","L",1,3,"P",20,NA,"Coastal giant salamander",63,116,NA,"NONE",2007-09-12,NA
"17735",2007,"MACKOG-L","OG","L",1,3,"P",21,NA,"Coastal giant salamander",54,87,NA,"NONE",2007-09-12,NA
"17736",2007,"MACKOG-L","OG","L",1,3,"P",22,NA,"Cutthroat trout",46,NA,NA,"NONE",2007-09-12,NA
"17737",2007,"MACKOG-L","OG","L",1,3,"P",23,NA,"Cutthroat trout",46,NA,NA,"NONE",2007-09-12,NA
"17738",2007,"MACKOG-L","OG","L",1,3,"P",24,NA,"Cutthroat trout",49,NA,NA,"NONE",2007-09-12,NA
"17739",2007,"MACKOG-L","OG","L",1,3,"P",25,NA,"Cutthroat trout",48,NA,NA,"NONE",2007-09-12,NA
"17740",2007,"MACKOG-L","OG","L",1,3,"P",26,NA,"Cutthroat trout",85,NA,NA,"NONE",2007-09-12,NA
"17741",2007,"MACKOG-L","OG","L",1,3,"P",27,NA,"Cutthroat trout",155,NA,NA,"NONE",2007-09-12,NA
"17742",2007,"MACKOG-L","OG","L",1,3,"P",28,NA,"Cutthroat trout",123,NA,NA,"LV",2007-09-12,NA
"17743",2007,"MACKOG-L","OG","L",1,3,"P",29,NA,"Cutthroat trout",44,NA,NA,"NONE",2007-09-12,NA
"17744",2007,"MACKOG-L","OG","L",1,3,"P",30,NA,"Cutthroat trout",50,NA,NA,"NONE",2007-09-12,NA
"17745",2007,"MACKOG-L","OG","L",1,3,"P",31,NA,"Cutthroat trout",47,NA,NA,"NONE",2007-09-12,NA
"17746",2007,"MACKOG-L","OG","L",1,3,"P",32,NA,"Cutthroat trout",46,NA,NA,"NONE",2007-09-12,NA
"17747",2007,"MACKOG-L","OG","L",1,3,"P",33,NA,"Cutthroat trout",98,NA,NA,"NONE",2007-09-12,NA
"17748",2007,"MACKOG-L","OG","L",1,3,"P",34,NA,"Cutthroat trout",83,NA,NA,"NONE",2007-09-12,NA
"17749",2007,"MACKOG-L","OG","L",1,3,"P",35,NA,"Cutthroat trout",80,NA,NA,"NONE",2007-09-12,NA
"17750",2007,"MACKOG-L","OG","L",1,3,"P",36,NA,"Cutthroat trout",59,NA,NA,"NONE",2007-09-12,NA
"17751",2007,"MACKOG-L","OG","L",1,3,"P",37,NA,"Cutthroat trout",51,NA,NA,"NONE",2007-09-12,NA
"17752",2007,"MACKOG-L","OG","L",1,3,"P",38,NA,"Cutthroat trout",43,NA,NA,"NONE",2007-09-12,NA
"17753",2007,"MACKOG-L","OG","L",1,3,"P",39,NA,"Cutthroat trout",89,NA,NA,"NONE",2007-09-12,NA
"17754",2007,"MACKOG-L","OG","L",1,3,"P",40,NA,"Cutthroat trout",125,NA,NA,"NONE",2007-09-12,NA
"17755",2007,"MACKOG-L","OG","L",1,3,"P",41,NA,"Cutthroat trout",119,NA,NA,"LV",2007-09-12,NA
"17756",2007,"MACKOG-L","OG","L",1,3,"P",42,NA,"Cutthroat trout",106,NA,NA,"LV",2007-09-12,NA
"17757",2007,"MACKOG-L","OG","L",1,3,"P",43,NA,"Cutthroat trout",85,NA,NA,"NONE",2007-09-12,NA
"17758",2007,"MACKOG-L","OG","L",1,3,"P",44,NA,"Cutthroat trout",44,NA,NA,"NONE",2007-09-12,NA
"17759",2007,"MACKOG-L","OG","L",1,3,"P",45,NA,"Cutthroat trout",75,NA,NA,"NONE",2007-09-12,NA
"17760",2007,"MACKOG-L","OG","L",1,3,"P",46,NA,"Cutthroat trout",103,NA,NA,"LV",2007-09-12,NA
"17761",2007,"MACKOG-L","OG","L",1,3,"P",47,NA,"Cutthroat trout",74,NA,NA,"NONE",2007-09-12,NA
"17762",2007,"MACKOG-L","OG","L",1,3,"P",48,NA,"Cutthroat trout",84,NA,NA,"NONE",2007-09-12,NA
"17763",2007,"MACKOG-L","OG","L",1,4,"C",1,NA,"Coastal giant salamander",26,54,NA,"NONE",2007-09-12,NA
"17764",2007,"MACKOG-L","OG","L",1,4,"C",2,NA,"Coastal giant salamander",45,76,NA,"NONE",2007-09-12,NA
"17765",2007,"MACKOG-L","OG","L",1,4,"C",3,NA,"Coastal giant salamander",33,62,NA,"NONE",2007-09-12,NA
"17766",2007,"MACKOG-L","OG","L",1,4,"C",4,NA,"Coastal giant salamander",41,80,NA,"NONE",2007-09-12,"CUTTAIL"
"17767",2007,"MACKOG-L","OG","L",1,4,"C",5,NA,"Coastal giant salamander",50,101,NA,"NONE",2007-09-12,NA
"17768",2007,"MACKOG-L","OG","L",1,4,"C",6,NA,"Coastal giant salamander",52,105,NA,"NONE",2007-09-12,NA
"17769",2007,"MACKOG-L","OG","L",1,4,"C",7,NA,"Coastal giant salamander",56,98,NA,"NONE",2007-09-12,"CUTTAIL"
"17770",2007,"MACKOG-L","OG","L",1,4,"C",8,NA,"Coastal giant salamander",60,99,NA,"NONE",2007-09-12,NA
"17771",2007,"MACKOG-L","OG","L",1,4,"C",9,NA,"Coastal giant salamander",80,142,NA,"NONE",2007-09-12,NA
"17772",2007,"MACKOG-L","OG","L",1,4,"C",10,NA,"Coastal giant salamander",56,95,NA,"NONE",2007-09-12,NA
"17773",2007,"MACKOG-L","OG","L",1,4,"C",11,NA,"Coastal giant salamander",69,130,NA,"NONE",2007-09-12,"CUTTAIL"
"17774",2007,"MACKOG-L","OG","L",1,4,"C",12,NA,"Coastal giant salamander",39,73,NA,"NONE",2007-09-12,"CUTTAIL"
"17775",2007,"MACKOG-L","OG","L",1,4,"C",13,NA,"Coastal giant salamander",31,55,NA,"NONE",2007-09-12,NA
"17776",2007,"MACKOG-L","OG","L",1,4,"C",14,NA,"Coastal giant salamander",58,101,NA,"NONE",2007-09-12,NA
"17777",2007,"MACKOG-L","OG","L",1,4,"C",15,NA,"Cutthroat trout",61,NA,NA,"NONE",2007-09-12,NA
"17778",2007,"MACKOG-L","OG","L",1,4,"C",16,NA,"Cutthroat trout",55,NA,NA,"NONE",2007-09-12,NA
"17779",2007,"MACKOG-L","OG","L",1,4,"C",17,NA,"Cutthroat trout",44,NA,NA,"NONE",2007-09-12,NA
"17780",2007,"MACKOG-L","OG","L",1,4,"C",18,NA,"Cutthroat trout",83,NA,NA,"NONE",2007-09-12,NA
"17781",2007,"MACKOG-L","OG","L",1,4,"C",19,NA,"Cutthroat trout",46,NA,NA,"NONE",2007-09-12,NA
"17782",2007,"MACKOG-L","OG","L",1,4,"C",20,NA,"Cutthroat trout",88,NA,NA,"NONE",2007-09-12,NA
"17783",2007,"MACKOG-L","OG","L",1,4,"C",21,NA,"Cutthroat trout",111,NA,NA,"LV",2007-09-12,NA
"17784",2007,"MACKOG-L","OG","L",1,4,"C",22,NA,"Cutthroat trout",99,NA,NA,"LV",2007-09-12,NA
"17785",2007,"MACKOG-L","OG","L",1,4,"C",23,NA,"Cutthroat trout",130,NA,NA,"RV",2007-09-12,NA
"17786",2007,"MACKOG-L","OG","L",1,4,"C",24,NA,"Cutthroat trout",46,NA,NA,"NONE",2007-09-12,NA
"17787",2007,"MACKOG-L","OG","L",1,4,"C",25,NA,"Cutthroat trout",55,NA,NA,"NONE",2007-09-12,NA
"17788",2007,"MACKOG-L","OG","L",1,4,"C",26,NA,"Cutthroat trout",86,NA,NA,"NONE",2007-09-12,NA
"17789",2007,"MACKOG-L","OG","L",1,4,"C",27,NA,"Cutthroat trout",135,NA,NA,"LVRV",2007-09-12,NA
"17790",2007,"MACKOG-L","OG","L",1,4,"C",28,NA,"Cutthroat trout",97,NA,NA,"NONE",2007-09-12,NA
"17791",2007,"MACKOG-L","OG","L",1,4,"C",29,NA,"Cutthroat trout",83,NA,NA,"NONE",2007-09-12,NA
"17792",2007,"MACKOG-L","OG","L",1,4,"C",30,NA,"Cutthroat trout",127,NA,NA,"LV",2007-09-12,NA
"17793",2007,"MACKOG-L","OG","L",1,4,"C",31,NA,"Cutthroat trout",114,NA,NA,"NONE",2007-09-12,NA
"17794",2007,"MACKOG-L","OG","L",1,4,"C",32,NA,"Cutthroat trout",81,NA,NA,"NONE",2007-09-12,NA
"17795",2007,"MACKOG-L","OG","L",1,4,"C",33,NA,"Cutthroat trout",122,NA,NA,"LV",2007-09-12,NA
"17796",2007,"MACKOG-L","OG","L",1,4,"C",34,NA,"Cutthroat trout",87,NA,NA,"NONE",2007-09-12,NA
"17797",2007,"MACKOG-L","OG","L",2,1,"P",1,NA,"Cutthroat trout",38,NA,NA,"NONE",2007-09-12,NA
"17798",2007,"MACKOG-L","OG","L",2,2,"C",1,NA,"Coastal giant salamander",61,108,NA,"NONE",2007-09-12,NA
"17799",2007,"MACKOG-L","OG","L",2,2,"C",2,NA,"Cutthroat trout",120,NA,NA,"LV",2007-09-12,NA
"17800",2007,"MACKOG-L","OG","L",2,2,"C",3,NA,"Cutthroat trout",83,NA,NA,"NONE",2007-09-12,NA
"17801",2007,"MACKOG-L","OG","L",2,2,"C",4,NA,"Cutthroat trout",121,NA,NA,"LV",2007-09-12,NA
"17802",2007,"MACKOG-L","OG","L",2,3,"P",1,NA,"Coastal giant salamander",55,99,NA,"NONE",2007-09-12,NA
"17803",2007,"MACKOG-L","OG","L",2,3,"P",2,NA,"Coastal giant salamander",36,64,NA,"NONE",2007-09-12,"CUTTAIL"
"17804",2007,"MACKOG-L","OG","L",2,3,"P",3,NA,"Coastal giant salamander",26,47,NA,"NONE",2007-09-12,NA
"17805",2007,"MACKOG-L","OG","L",2,3,"P",4,NA,"Coastal giant salamander",53,98,NA,"NONE",2007-09-12,"CUTTAIL"
"17806",2007,"MACKOG-L","OG","L",2,3,"P",5,NA,"Coastal giant salamander",55,96,NA,"NONE",2007-09-12,"CUTTAIL"
"17807",2007,"MACKOG-L","OG","L",2,3,"P",6,NA,"Cutthroat trout",37,NA,NA,"NONE",2007-09-12,NA
"17808",2007,"MACKOG-L","OG","L",2,3,"P",7,NA,"Cutthroat trout",49,NA,NA,"NONE",2007-09-12,NA
"17809",2007,"MACKOG-L","OG","L",2,3,"P",8,NA,"Cutthroat trout",38,NA,NA,"NONE",2007-09-12,NA
"17810",2007,"MACKOG-L","OG","L",2,3,"P",9,NA,"Cutthroat trout",105,NA,NA,"NONE",2007-09-12,NA
"17811",2007,"MACKOG-L","OG","L",2,3,"P",10,NA,"Cutthroat trout",61,NA,NA,"NONE",2007-09-12,NA
"17812",2007,"MACKOG-L","OG","L",2,3,"P",11,NA,"Cutthroat trout",143,NA,NA,"NONE",2007-09-12,NA
"17813",2007,"MACKOG-L","OG","L",2,4,"C",1,NA,"Coastal giant salamander",39,80,NA,"NONE",2007-09-12,NA
"17814",2007,"MACKOG-L","OG","L",2,4,"C",2,NA,"Coastal giant salamander",79,131,NA,"NONE",2007-09-12,NA
"17815",2007,"MACKOG-L","OG","L",2,4,"C",3,NA,"Cutthroat trout",55,NA,NA,"NONE",2007-09-12,NA
"17816",2007,"MACKOG-L","OG","L",2,4,"C",4,NA,"Cutthroat trout",54,NA,NA,"NONE",2007-09-12,NA
"17817",2007,"MACKOG-L","OG","L",2,4,"C",5,NA,"Cutthroat trout",108,NA,NA,"LV",2007-09-12,NA
"17818",2007,"MACKOG-M","OG","M",1,4,"C",1,NA,"Coastal giant salamander",51,86,NA,"NONE",2007-09-12,NA
"17819",2007,"MACKOG-M","OG","M",1,4,"C",2,NA,"Coastal giant salamander",42,80,NA,"NONE",2007-09-12,NA
"17820",2007,"MACKOG-M","OG","M",1,4,"C",3,NA,"Coastal giant salamander",54,102,NA,"NONE",2007-09-12,NA
"17821",2007,"MACKOG-M","OG","M",1,4,"C",4,NA,"Coastal giant salamander",44,85,NA,"NONE",2007-09-12,NA
"17822",2007,"MACKOG-M","OG","M",1,4,"C",5,NA,"Coastal giant salamander",57,105,NA,"NONE",2007-09-12,NA
"17823",2007,"MACKOG-M","OG","M",1,4,"C",6,NA,"Coastal giant salamander",26,49,NA,"NONE",2007-09-12,NA
"17824",2007,"MACKOG-M","OG","M",1,4,"C",7,NA,"Coastal giant salamander",43,86,NA,"NONE",2007-09-12,NA
